song_id,song_name,popularity,explicit,song_type,artist_ids,artist_names,genres,primary_genre,release_year,acousticness,instrumentalness,loudness,speechiness,valence,tempo
2dpGNisIy8LNjpEGzDdtft,I've Got the Music in Me,40,False,Collaboration,"['4b4IZJ8ClQ3LayffEW061s', '4vjGlQWexbru6aOUCLTVir']","['The Kiki Dee Band', 'Kiki Dee']","{'pop': 1, 'Other': 1}",pop,1974,0.277,3.46e-05,-6.137,0.159,0.343,119.469
02srSkeu2pzybuVr2B9TJm,When Will I See You Again,47,False,Solo,['2zpFG5cvw00QmrYTUsjApa'],['The Three Degrees'],{'pop': 1},pop,1973,0.732,0.00366,-9.245,0.0328,0.766,120.749
4oW1lGOw5Q5OLvoJv92qoE,I Can Help,51,False,Solo,['6nNkKMkPl1qBCEW3Al9eVV'],['Billy Swan'],{'pop': 1},pop,1974,0.511,0.019,-9.07,0.0513,0.53,125.313
2vCrT7IHSFMrIB1rSUjpuS,One Tear,4,False,Solo,['2Uuon75BhnuuxdKLYn4wHn'],['Eddie Kendricks'],{'soul': 1},soul,2005,0.187,0.116,-10.57,0.0487,0.723,99.352
5hxPho3IcyDVhzzwfQ47Xz,Wishing You Were Here,39,False,Solo,['3iDD7bnsjL9J4fO298r0L0'],['Chicago'],{'pop': 1},pop,1975,0.712,0.0165,-16.176,0.0374,0.397,136.625
19klrUEpeyhYNyy7YDdVdc,Gee Baby,20,False,Solo,['1Rqm4lxi4IhNatGFqKSXlW'],['Peter Shelley'],{'Other': 1},Other,2005,0.31,1.66e-06,-8.661,0.0328,0.527,97.773
41TXJ5VlBqaiQH9iL8Qoh5,Must of Got Lost,3,True,Solo,['69Mj3u4FTUrpyeGNSIaU6F'],['The J. Geils Band'],{'rock': 1},rock,2019,0.41,0.00182,-12.378,0.0793,0.738,103.922
0SSKHTfyUmL8JUQtfpKcfB,Promised Land,42,False,Solo,['43ZHCT0cAZBISjO8DG9PnE'],['Elvis Presley'],{'rock': 1},rock,1975,0.284,0.00947,-11.985,0.046,0.932,192.084
4t8OiAzSLbCY26pzTKwF88,Fairytale,17,False,Solo,['2kreKea2n96dXjcyAU9j5N'],['The Pointer Sisters'],{'pop': 1},pop,1974,0.738,0.000272,-6.279,0.0297,0.642,129.006
2Ln4fno71kJLPZfy1XZoj1,Heartbreak Road,33,False,Solo,['1ThoqLcyIYvZn7iWbj8fsj'],['Bill Withers'],{'soul': 1},soul,1974,0.132,0.0334,-10.63,0.0317,0.945,85.571
2xWn1LmQgZqOIh8kWLdI6c,What a Man My Man Is,2,False,Solo,['502FY8XQYRxClWgolQ3Hf2'],['Lynn Anderson'],{'R&B': 1},R&B,2017,0.166,0.0,-6.279,0.0702,0.761,76.158
5glv2dxchrL66mSD9FAUB9,She's Gone,28,False,Solo,['3LfO03nEZMdWNHG2tLpMa0'],['Tavares'],{'soul': 1},soul,2004,0.516,7.29e-06,-9.066,0.0311,0.76,142.176
3vJ4c4lcaQek9P2lduDi5P,Ain't Too Proud To Beg,25,False,Solo,['22bE4uQ6baNwSHPVcDxLCe'],['The Rolling Stones'],{'rock': 1},rock,1974,0.565,0.151,-9.768,0.0365,0.926,128.987
0kWgvFMSjTcmN0YHjmNxgO,My Melody Of Love,38,False,Solo,['6bOYtKnpLPQSfMpS2ilotK'],['Bobby Vinton'],{'pop': 1},pop,2006,0.337,0.0,-9.625,0.0258,0.461,82.612
6TIYyC6O3KjSGjM9PdcLiM,Philadelphia,5,False,Solo,['5xLSa7l4IV1gsQfhAMvl0U'],['B.B. King'],{'Other': 1},Other,1974,0.00619,0.123,-15.192,0.0377,0.961,109.629
3X3P8wgRL2wsLoPtVFO41d,Let's Straighten It Out,38,False,Solo,['0nVQLK3LSM9SFP5xp64D7a'],['Latimore'],{'soul': 1},soul,1983,0.272,0.00019,-15.083,0.0484,0.889,79.715
2Mef3MskMSCGKx7tF8HQ1V,Don't Cha Love It,8,False,Solo,['6TqQLejnHXMGr7KcegxUND'],['The Miracles'],{'pop': 1},pop,1994,0.329,1.44e-06,-10.931,0.049,0.905,86.039
5MhMAWghLuvQMNRf7kPmVg,Longfellow Serenade,41,False,Solo,['7mEIug7XUlQHikrFxjTWes'],['Neil Diamond'],{'pop': 1},pop,1974,0.357,0.0,-14.641,0.0308,0.748,120.815
7jez47xPXE53GKzZt9OywF,Ms. Grace,16,False,Solo,['0a1BmEq1mZ5ufKMC2fsziR'],['The Tymes'],{'pop': 1},pop,2008,0.562,1.97e-05,-8.341,0.0749,0.706,115.872
6hZ0GMSue4zFJKGPKB46nK,Words (Are Impossible),3,False,Solo,['5pq13QK3UcktjZaDw6dJEc'],['Margie Joseph'],{'soul': 1},soul,1975,0.234,0.00189,-13.979,0.0338,0.229,113.85
6dFgL7VMBsjZvcVVI3azR5,"Whatever You Got, I Want",18,False,Solo,['2iE18Oxc8YSumAU232n4rW'],['The Jackson 5'],{'soul': 1},soul,1974,0.255,0.0,-6.994,0.0547,0.928,76.892
721gOIOYPYJIGw2LLvLjsd,Back Home Again,49,False,Solo,['7EK1bQADBoqbYXnT4Cqv9w'],['John Denver'],{'folk': 1},folk,1974,0.837,3.03e-06,-11.671,0.0301,0.549,117.828
2WXv5t8wG3V3zCxGrYJtuL,I Feel Sanctified,26,False,Solo,['6twIAGnYuIT1pncMAsXnEm'],['Commodores'],{'pop': 1},pop,1974,0.0735,0.0224,-7.102,0.0541,0.962,111.037
3ITF8zrheQYN4RplTx6TtA,I Wouldn't Treat a Dog (The Way You Treated Me),23,False,Solo,['48nwxUvPJZkm8uPa7xMzmj'],"['Bobby ""Blue"" Bland']",{'Other': 1},Other,2014,0.661,0.644,-8.121,0.028,0.775,98.876
3bcG9lnJ5knDBnxKEhdr7N,Dream On,7,False,Solo,['4b0WsB47XCa9F83BmwQ7WX'],['The Righteous Brothers'],{'pop': 1},pop,2006,0.372,0.0,-10.194,0.0389,0.66,202.913
7aDdRtuCpHGdz7OZFvgbHJ,Willie And The Hand Jive,31,False,Solo,['6PAt558ZEZl0DmdXlnjMgD'],['Eric Clapton'],{'rock': 1},rock,1974,0.276,0.00658,-17.0,0.497,0.74,181.41
14DxESgKvnzS9WnUBKq900,Heavy Fallin' Out,2,False,Solo,['2O0Hw1WSMbskB5tD9aWah3'],['The Stylistics'],{'pop': 1},pop,2014,0.106,2.33e-05,-8.882,0.058,0.604,132.402
37zXkJxqdHutUPEfCsJTQ2,Everlasting Love,36,False,Solo,['6gYjIUFuKIBVJfxXnmrd5P'],['Carl Carlton'],{'EDM': 1},EDM,1996,0.661,0.0176,-7.031,0.0375,0.494,121.382
6aBrQ0SV1szf1vJDu3iBjs,Christmas Dream,4,False,Solo,['5v8jlSmAQfrkTjAlpUfWtu'],['Perry Como'],{'pop': 1},pop,2009,0.691,0.0027,-13.712,0.0317,0.77,92.996
2xAZNRSK7d9Gn5nxOTLEOU,The Need to Be,0,False,Solo,['0KYECjrpbLM1bbgqxYB7ZF'],['Jim Weatherly'],{'Other': 1},Other,2003,0.358,0.00049,-15.726,0.0347,0.176,135.073
0fkx1Gu0Iep5bKeNiJ8Qfi,After the Goldrush,27,False,Solo,['7FgVVts0RSNpmu1IQNJ4WJ'],['Prelude'],{'Other': 1},Other,2006,0.963,0.0,-16.165,0.0502,0.176,129.904
2B3dHc0rsp6knqfK7tkQDQ,"Fire Baby, I'm On Fire",5,False,Solo,['5MYBNUKoFf9LAg30ByaBli'],['Andy Kim'],{'pop': 1},pop,2008,0.024,0.000115,-6.691,0.0534,0.73,93.294
4uTTd2SlalZoG0zVgI63kH,Tin Man,56,False,Solo,['35U9lQaRWSQISxQAB94Meo'],['America'],{'rock': 1},rock,1974,0.528,0.0133,-10.785,0.0671,0.655,172.02
374HeKQw1UAGl5g5PK930a,My Main Man,16,False,Solo,['7xGGqA85UIWX1GoTVM4itC'],['The Staple Singers'],{'R&B': 1},R&B,1974,0.402,0.0,-11.813,0.0304,0.916,115.196
1vRS1RUQMy8HtPsdY7CLIG,Sexy Ida (Part 1),20,False,Solo,['1ZikppG9dPedbIgMfnfx8k'],['Ike & Tina Turner'],{'pop': 1},pop,1991,0.0271,2.71e-06,-15.318,0.0547,0.942,106.233
5CaoyvseMPRImtJxWQI6An,Mine For Me,16,False,Solo,['2y8Jo9CKhJvtfeKOsYzRdT'],['Rod Stewart'],{'pop': 1},pop,2018,0.835,0.000622,-11.172,0.0375,0.513,112.316
3kGMrIVFz6o6PNVXzwbpHn,I'll Be Your Everything,6,False,Solo,['3rRmDmzPcAFwcUDvG5gBqO'],['Percy Sledge'],{'pop': 1},pop,2019,0.623,0.0,-11.123,0.0403,0.422,137.174
1kPLqRmZCxZk8Hvolx3VyQ,Touch Me,0,False,Solo,['6fE9b0HnXe6qDSlVBakwHk'],['Fancy'],{'Other': 1},Other,2016,0.281,8.67e-05,-9.212,0.178,0.691,121.976
0IFgQXrTDhWHDPsAZRH9og,Play Something Sweet (Brickyard Blues),20,False,Solo,['4FAEZeJcsYYBkNq2D3KGTV'],['Three Dog Night'],{'rock': 1},rock,1993,0.206,0.0,-9.962,0.0367,0.961,110.301
4p8Vhi8qJfQYuIHPGSMimd,Shoe Shoe Shine,26,False,Solo,['3uWt17sAQdWR3cpjaocVxf'],['The Dynamic Superiors'],{'soul': 1},soul,1975,0.83,2.09e-06,-7.898,0.0487,0.369,119.573
01PZn2ZIyyFWEbp2NlyXyq,Dreams Are Ten a Penny,3,False,Solo,['5pIuhQWZ3S55Y46wQMPrjh'],['The First Class'],{'Other': 1},Other,1999,0.0507,0.0,-11.36,0.0532,0.65,109.103
0QhrOgpF2BaqHOLoLypBku,Life Is a Rock (But the Radio Rolled Me),33,False,Solo,['3o5OdrGG6RqPkAmPfMvMl0'],['Reunion'],{'Other': 1},Other,1972,0.406,0.0,-5.862,0.0443,0.509,112.302
0C15FvhfxNe4oATlSijg6O,Where Are All My Friends,11,False,Collaboration,"['438JBZR1AR0l04AzcYW9gy', '0i5HiI2EUTBneFAJfl7ft9']","['Harold Melvin & The Blue Notes', 'Harold Melvin']",{'soul': 2},soul,1972,0.402,0.0,-10.219,0.0563,0.72,128.153
3bHVmal4oh4RHvctLojxg4,People Gotta Move,19,False,Solo,['6ltcwvni6HdZAJaWhmIvNR'],['Gino Vannelli'],{'rock': 1},rock,2005,0.309,0.0204,-5.652,0.0497,0.733,117.126
2wHvE5GdYhuTOAqPg4r0w4,Jazzman,38,False,Solo,['319yZVtYM9MBGqmSQnMyY6'],['Carole King'],{'pop': 1},pop,1974,0.227,0.000909,-10.484,0.0297,0.812,118.354
78JkN8xN065YM5ZZP9x8he,Three Ring Circus,29,False,Solo,['7tLLSEaHMMJPbsYAz8MkEw'],['Blue Magic'],{'soul': 1},soul,1996,0.671,0.0042,-13.57,0.0371,0.456,123.867
28w6mwqpRPqireb1OT6OEZ,Ride the Tiger,27,False,Solo,['3HC7NcxQx2Yk0fWoRKJ0xF'],['Jefferson Starship'],{'rock': 1},rock,1974,0.0324,0.00157,-10.985,0.0344,0.868,130.354
0MLeCsnGwBYVzz7cVACbZD,Ask Me,15,False,Solo,['0h5K3aKnzIocP6MuO63TiR'],"['Ecstasy, Passion & Pain']",{'EDM': 1},EDM,2005,0.0912,0.00147,-8.516,0.0475,0.819,116.727
09wsoxgIjNhZUOgPhMHg0W,La La Peace Song,20,False,Solo,['2RwV62DIxFGEn8aWO3iaMM'],['Al Wilson'],{'soul': 1},soul,1973,0.729,0.135,-11.453,0.0808,0.791,95.725
40tnCfx2mTtHozyaRDcYC5,The Bitch Is Back,58,False,Solo,['3PhoLpVuITZKcymswpck5b'],['Elton John'],{'rock': 1},rock,1974,0.0372,0.00109,-6.752,0.0584,0.943,132.865
6jREzOYrZmp7gxYwKwBdl5,Nobody,22,False,Solo,['39T6qqI0jDtSWWioX8eGJz'],['The Doobie Brothers'],{'rock': 1},rock,1971,0.158,3.75e-06,-8.564,0.0448,0.683,120.072
70JADKLQJtPq9zwzibUJJp,Let This Be A Lesson To You,4,False,Solo,['6thqlvViYWovJxyBbNkpcO'],['The Independents'],{'Other': 1},Other,2005,0.789,0.198,-12.905,0.0474,0.28,111.087
7k3shMhYOBCv5DHM8z7SiV,The Black-Eyed Boys,15,False,Solo,['33W24YuaMUEk85MwRX6cRs'],['Paper Lace'],{'pop': 1},pop,2008,0.258,0.0,-8.466,0.0655,0.95,128.673
1inwt0v9a4ib9yS6Y4KsdM,You Haven't Done Nothin',53,False,Solo,['7guDJrEfX3qb6FEbdPA5qi'],['Stevie Wonder'],{'soul': 1},soul,1974,0.294,7.52e-05,-9.978,0.0381,0.824,101.472
5kagMxkmPUYT6ZJn0aJH2E,Mississippi Cotton Picking Delta Town,14,False,Solo,['69Fk1s1lzINOKqoSWjjEiE'],['Charley Pride'],{'country': 1},country,2000,0.677,0.0,-9.621,0.0321,0.962,122.807
59EupkPF0AA5nu0qDo5FlK,Carefree Highway,47,False,Solo,['23rleGXVOVVgTk3xgtmfE4'],['Gordon Lightfoot'],{'rock': 1},rock,1974,0.466,1.24e-05,-14.403,0.0252,0.459,85.031
0eoVcSKmRdsyEC5wdhwu2b,California My Way,27,False,Solo,['6vuD08WKtmp1yc7kQx1rBm'],['The Main Ingredient'],{'soul': 1},soul,2015,0.485,0.012,-7.683,0.035,0.933,94.682
7iT0jz0krjcn4LG1nzjPef,Early Morning Love,12,False,Solo,['5L2UqkzpfZD5OpdA6fSfVH'],['Sammy Johns'],{'Other': 1},Other,1973,0.149,2.77e-05,-12.133,0.026,0.751,82.295
5oxFSbaGLExAo1uOzLR6DR,Overnight Sensation (Hit Record) - Live,5,False,Solo,['7Kkx4dACo6kFSeT9wjfVA5'],['Raspberries'],{'pop': 1},pop,2017,0.0409,0.513,-7.21,0.0452,0.393,100.991
6l5SjeMODgu1UCYlmvnh7d,Do It Baby,32,False,Collaboration,"['1C4zTmHRkm3XRJSex4vTiZ', '6TqQLejnHXMGr7KcegxUND']","['Billy Griffin', 'The Miracles']","{'pop': 1, 'Other': 1}",pop,1974,0.27,0.00186,-10.038,0.0509,0.855,97.469
2UMcX9ivm6wZ6NWtDL7Jlg,U.S. of A.,8,False,Solo,['4tIQ6BeFRvYApoAyJmaeVC'],['Donna Fargo'],{'R&B': 1},R&B,2010,0.406,3.13e-06,-8.963,0.0278,0.212,72.738
4tEzt95YeahKqL8gXWnZa0,Doraville,9,False,Solo,['0WgyCbru4tXnMsbTmX4mFw'],['Atlanta Rhythm Section'],{'rock': 1},rock,1999,0.000263,0.000105,-7.813,0.034,0.39,77.128
3woQ31oJ6CsBkgLAxF2uca,Distant Lover,48,False,Solo,['3koiLjNrgRTNbOwViDipeA'],['Marvin Gaye'],{'soul': 1},soul,1973,0.354,0.000181,-13.052,0.0283,0.588,141.792
0gXj72vNlNoh7kiC8zPEQp,Stop And Smell The Roses,33,False,Solo,['6HX8AbXUFaYRtlqKb4CCo0'],['Mac Davis'],{'pop': 1},pop,1974,0.232,0.0,-16.302,0.0858,0.763,85.449
1rdEDyNqQb7AsG193Q58Fl,Love Me For A Reason,34,False,Solo,['5fU6lODhpw3GEGGJuaDprR'],['The Osmonds'],{'pop': 1},pop,1974,0.841,0.000264,-5.449,0.027,0.801,143.089
3R1RM9Ruvv6VPgnKUME0La,Country Side Of Life,1,False,Solo,['6fzgnTv8gVkfFhA6V8Qdsh'],['Wet Willie'],{'country': 1},country,1977,0.467,0.0,-11.935,0.198,0.791,95.068
28s7HBLF1BUheegPgmR2Ve,Just One Look,7,False,Solo,['7d7q5Y1p2QWS4QRAhTQR5E'],['Anne Murray'],{'pop': 1},pop,1974,0.426,0.0,-9.592,0.0396,0.962,108.915
2fvv84kWmweuHdkdoK8Xcw,Steppin' Out (I'm Gonna Boogie Tonight),2,False,Solo,['72NXpYBIaTfEeAAsxXLs0P'],['Tony Orlando & Dawn'],{'pop': 1},pop,2005,0.231,0.0,-6.23,0.0401,0.923,163.399
73bhgZZgIdQAeoKIZNSG0x,Feel Like Making Love,37,False,Solo,['6ryjbFyWBZho9KGXqKZdqQ'],['Bob James'],{'jazz': 1},jazz,1974,0.138,0.725,-16.518,0.0382,0.442,89.236
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,81,False,Solo,['4MVyzYMgTwdP7Z49wAZHx0'],['Lynyrd Skynyrd'],{'rock': 1},rock,1974,0.181,0.000331,-12.145,0.0255,0.886,97.798
2w6JXokk0F8i241Y8C0Mn6,"Honey, Honey",55,False,Solo,['0LcJLqbBmaGUft1e9Mm8HV'],['ABBA'],{'pop': 1},pop,1974,0.309,1.81e-06,-7.763,0.0473,0.757,140.507
1qCKBs6LdaDcZ9zrpUiH6u,Easy Street,19,False,Solo,['7j9PMegEgVN1fNp8NZXNCI'],['The Edgar Winter Group'],{'rock': 1},rock,1974,0.0123,0.000134,-11.669,0.0464,0.645,134.747
0HKT7gFCJqb2vvUNsyJkGJ,I Can't Leave You Alone,26,False,Solo,['6oV3BNm1Gj2GGgpYknc5TN'],['George McCrae'],{'EDM': 1},EDM,2001,0.211,0.0287,-10.483,0.0273,0.864,111.907
3iRcwzyx4g9uue2PeG8hql,Skin Tight,38,False,Solo,['6m30rs1IQqnWqV5nKMpU7U'],['Ohio Players'],{'soul': 1},soul,1974,0.0431,0.0214,-12.787,0.0393,0.821,110.18
0EqCi8ajBqRbLuqSagjzL7,She Called Me Baby,0,False,Solo,['5HLM2bAKCx7zyXgUlusAfG'],['Rowdy Heart Music'],{'Other': 1},Other,2000,0.821,0.821,-17.971,0.0311,0.566,93.961
2TDqa2yNF9qhSmP8gqcleE,Pretzel Logic,45,False,Solo,['6P7H3ai06vU1sGvdpBwDmE'],['Steely Dan'],{'rock': 1},rock,1974,0.576,0.0102,-11.715,0.0631,0.647,144.142
2wnmOBlqKdl1TIlRnzN5mX,Virgin Man,22,False,Solo,['0h9smro0z3HqUbD94jotU8'],['Smokey Robinson'],{'soul': 1},soul,1974,0.508,1.36e-05,-7.555,0.0746,0.705,90.954
12Ew62WBntsVlqN0fPUof0,Second Avenue,23,False,Solo,['6kEsKkXuE4olX7m3mNLZkS'],['Art Garfunkel'],{'pop': 1},pop,1988,0.51,0.000766,-15.148,0.029,0.415,106.548
72PoJMDfdaw9gGECgA9kTZ,Nothing From Nothing,43,False,Solo,['0IecGJbdBeYSOVtSPRehh5'],['Billy Preston'],{'soul': 1},soul,1974,0.588,0.0135,-4.027,0.0288,0.92,102.83
6YOLCGOxiXr2yejYT17hTh,You Little Trustmaker,36,False,Solo,['0a1BmEq1mZ5ufKMC2fsziR'],['The Tymes'],{'pop': 1},pop,1974,0.142,0.0,-10.007,0.0528,0.925,127.23
2RH61BqMEeRjfND7MQBWHU,Devotion,47,False,Solo,['4QQgXkCYTt3BlENzhyNETg'],"['Earth, Wind & Fire']",{'EDM': 1},EDM,1974,0.452,0.0016,-12.863,0.0286,0.51,83.052
2bODSpA5V6atKBN5WKinQG,Loose Booty,28,False,Solo,['5m8H6zSadhu1j9Yi04VLqD'],['Sly & The Family Stone'],{'rock': 1},rock,1974,0.338,1.09e-05,-11.062,0.0598,0.91,103.923
1QY4TdhuNIOX2SHLdElzd5,Don't Eat The Yellow Snow,42,False,Solo,['6ra4GIOgCZQZMOaUECftGN'],['Frank Zappa'],{'rock': 1},rock,1974,0.221,0.0667,-10.912,0.133,0.75,137.478
51w418nMcXw95BTrWYz6o0,Bring Back The Love Of Yesterday,3,False,Solo,['0wbrRIw2po5DV4LeaHw55S'],['The Dells'],{'R&B': 1},R&B,1996,0.0501,0.000322,-7.386,0.0631,0.698,167.435
5t7tuBGnmy1AegGj6WMvqt,Candy's Going Bad,19,False,Solo,['1iTlOqIrZy8DlvCPJY2sjS'],['Golden Earring'],{'rock': 1},rock,1973,0.00927,2.78e-05,-6.301,0.0378,0.269,133.724
3gOsZGaMej7EMVy6VBjxHM,Beach Baby,39,False,Solo,['4ndt8TW7IvdI3SPh0LBMHO'],['First Class'],{'Other': 1},Other,2009,0.000968,0.0179,-9.633,0.054,0.442,134.602
4pxj2nEkmypTXihGBv6gB1,Travelin' Shoes,34,False,Solo,['2G1yVp387GlUf9yvLk6V11'],['Elvin Bishop'],{'rock': 1},rock,1974,0.0917,0.258,-6.169,0.0553,0.924,119.945
1mgMTIxbHEByMj5j9UXOi3,La La Peace Song,6,False,Solo,['7qVAJPCHuOiMxlJ7h9xEAA'],['O.C. Smith'],{'pop': 1},pop,2016,0.109,3.28e-05,-16.685,0.0548,0.963,110.395
3Ffekn1PvnwTgGu9Cwb6Bd,Give It To The People,4,False,Solo,['4b0WsB47XCa9F83BmwQ7WX'],['The Righteous Brothers'],{'pop': 1},pop,2006,0.456,0.0,-8.502,0.0274,0.797,95.574
1zxeEe8Knba6t6ZRgcud7V,Never My Love,19,False,Collaboration,"['1Ek3VdZ8EPmcvgRIqnHlrF', '0UpuH5U4nZ3UGGUJi0Zfbp']","['Björn Skifs', 'Blue Swede']",{'pop': 2},pop,2014,0.0105,5.16e-05,-5.418,0.0311,0.909,127.873
7oW5GdgUXfkf3nw09aLdh4,The Battle Of New Orleans,8,False,Solo,['7y70dch6JuuuNnwlsOQvwW'],['Nitty Gritty Dirt Band'],{'folk': 1},folk,1974,0.287,1.37e-05,-9.29,0.0496,0.891,186.759
3635QBXsVk5VjTiJf5CSrC,Another Saturday Night,35,False,Solo,['08F3Y3SctIlsOEmKd6dnH8'],['Yusuf / Cat Stevens'],{'folk': 1},folk,2001,0.608,7.33e-06,-7.139,0.104,0.964,139.885
4IWMZSufcTffNh8tXR0dyT,Straight Shootin' Woman,25,False,Solo,['1WRM9i067hd2ujxxi8FI3m'],['Steppenwolf'],{'rock': 1},rock,1974,0.0346,0.161,-9.594,0.029,0.581,148.322
3LUCDzb0WYk3YSZHonmMma,Don't Send Nobody Else,14,False,Solo,['5wLCYIHgd7kXSFEf1oOh8R'],['Ace Spectrum'],{'soul': 1},soul,1974,0.347,0.000996,-6.795,0.0311,0.93,118.45
1od6mE18KChjjcZv5DZ0KS,Clap for the Wolfman,37,False,Solo,['0cQuYRSzlItquYxsQKDvVc'],['The Guess Who'],{'rock': 1},rock,2010,0.407,4.03e-05,-10.212,0.0502,0.864,90.584
7o9d4vFTq7SQ4vx60dpe5D,Blood Is Thicker Than Water,47,False,Solo,['1l51Sc9HBh8fLXUDEjFhxU'],['William DeVaughn'],{'soul': 1},soul,2014,0.13,0.095,-13.392,0.0841,0.702,101.041
79wGMP0keVSrEYkEf7N5h3,Higher Plane,14,False,Solo,['3VNITwohbvU5Wuy5PC6dsI'],['Kool & The Gang'],{'EDM': 1},EDM,1974,0.141,0.57,-12.18,0.0544,0.628,104.539
5bEwvSEv3zzgV6Wb6cpVwu,Kings of the Party,14,False,Solo,['67SxctqWYOGe8lthWjTDwu'],['Brownsville Station'],{'rock': 1},rock,1974,0.262,2.05e-05,-11.975,0.3,0.567,175.764
7jgOfwEgqYWr99INpBsSvR,One Day At A Time,3,False,Solo,['39porFWhd0PkDp1NqHV4qP'],['Marilyn Sellars'],{'Other': 1},Other,2007,0.714,0.0,-10.151,0.0247,0.323,66.859
7b5WOdrCc2E4Z4aAyGn6wz,Fallin' in Love,17,False,Solo,['7hbzXJ5K6AqdPnbUcCL1hL'],['The Souther-Hillman-Furay Band'],{'Other': 1},Other,1974,0.236,0.0027,-10.782,0.0275,0.937,130.753
5hk6quAC65y0pX2eRcjNVa,I Love My Friend,4,False,Solo,['218kRJZ7FJs0hWIk8Ynzhz'],['Charlie Rich'],{'country': 1},country,1973,0.578,0.00154,-15.791,0.0273,0.155,73.64
26WupilYCvGn1OEX2CqKjN,You And Me Against The World,35,False,Solo,['0Sq7oGrYEe0BDmb13wgjOO'],['Helen Reddy'],{'pop': 1},pop,1987,0.544,1.09e-06,-15.493,0.0288,0.259,78.568
2by5mqpQ1ZP2G5FOIccMnu,Free Man in Paris,43,False,Solo,['5hW4L92KnC6dX9t7tYM4Ve'],['Joni Mitchell'],{'folk': 1},folk,1974,0.558,0.0,-7.665,0.0363,0.661,81.429
7bQ3ANugLPZCPsRl8le3VQ,Up For The Down Stroke,32,False,Solo,['5SMVzTJyKFJ7TUb46DglcH'],['Parliament'],{'EDM': 1},EDM,1974,0.528,0.00179,-5.973,0.0854,0.6,94.259
2j9tsDheROHA4Gid1TUeVA,Hang on in There Baby,47,False,Solo,['0F4yfY9manxJrgsfwbXdZa'],['Johnny Bristol'],{'soul': 1},soul,2015,0.18,0.0,-9.873,0.0491,0.713,98.873
2qh2VGAOYFXLsMbdATRf6w,Rock Me Gently,48,False,Solo,['5MYBNUKoFf9LAg30ByaBli'],['Andy Kim'],{'pop': 1},pop,2008,0.231,9e-05,-8.306,0.0545,0.776,123.173
2DGg9EpZOCZOr9QsT8pGOC,James Dean,1,False,Solo,['0ECwFtbIWEVNwjlrfc6xoL'],['Eagles'],{'rock': 1},rock,1976,0.018,0.000361,-6.32,0.0416,0.902,144.611
5cXdB92xagJr4b30GjRbfX,I'm a Ramblin' Man,49,False,Solo,['7wCjDgV6nqBsHguQXPAaIM'],['Waylon Jennings'],{'country': 1},country,1972,0.307,0.00259,-11.631,0.0314,0.765,109.392
3mWpUEBYnv9SIFWfixSJFx,"Can't Get Enough Of Your Love, Babe",64,False,Solo,['3rfgbfpPSfXY40lzRK7Syt'],['Barry White'],{'pop': 1},pop,1974,0.114,0.106,-7.604,0.0631,0.795,111.833
0UOxp1BpnD8uPQMKU4wKjz,I Shot The Sheriff,62,False,Solo,['6PAt558ZEZl0DmdXlnjMgD'],['Eric Clapton'],{'rock': 1},rock,1974,0.104,0.00182,-10.966,0.058,0.647,94.417
6qGVXzQJWmd0cM2SMI4sMP,Ain't Nothing Like the Real Thing,21,False,Solo,['7nwUJBm0HE4ZxD3f5cy5ok'],['Aretha Franklin'],{'soul': 1},soul,2007,0.536,0.0,-9.234,0.0323,0.222,117.922
2Ar5ZYieSYLx8xfNCCgzFc,I'm Leaving It All Up To You,21,False,Solo,['7d8R11w4QG2ihJeTaZq37F'],['Donny & Marie Osmond'],{'pop': 1},pop,1974,0.518,2.22e-05,-4.088,0.0287,0.812,108.834
6ljkOGPZUydnN0kj5dA1xg,Let's Put It All Together,27,False,Solo,['2O0Hw1WSMbskB5tD9aWah3'],['The Stylistics'],{'pop': 1},pop,2005,0.719,0.0,-9.158,0.0292,0.526,132.777
2IoP69pwUhyOtCACHEbhko,Tell Her Love Has Felt The Need,22,False,Solo,['2Uuon75BhnuuxdKLYn4wHn'],['Eddie Kendricks'],{'soul': 1},soul,1974,0.55,0.000499,-11.675,0.0351,0.623,142.857
79UbSs8kQj731oM5YAPrWv,Boogie Band and One Night Stands,3,False,Solo,['0MSCiyca9Tzd7ETbHS2W4f'],['Kathy Dalton'],{'Other': 1},Other,1974,0.685,0.000287,-11.806,0.0319,0.321,80.242
1nl2vrYxMV0HvQPICZZa80,"Do It, Fluid",30,False,Solo,['4nJ3J7RwgYmMARNAVrFb06'],['The Blackbyrds'],{'soul': 1},soul,1996,0.183,0.0617,-12.807,0.0583,0.888,97.198
2knX9x3QOa4yrF3hbXvE4t,Honey Honey,5,False,Solo,['2Zowsj1XsMabL7m0NNBKTY'],['Sweet Dreams'],{'Other': 1},Other,2011,0.148,9.06e-05,-7.304,0.0377,0.896,141.69
4GPEbpULg5e1Sul9ffrOUo,It's Only Rock 'N' Roll (But I Like It) - Live,35,False,Solo,['22bE4uQ6baNwSHPVcDxLCe'],['The Rolling Stones'],{'rock': 1},rock,2019,0.49,0.00958,-4.034,0.144,0.416,141.422
2EPr9Wx7e1cpGEbNAtuN7x,Surfin' U.S.A.,41,False,Solo,['3oDbviiivRWhXwIE8hxkVV'],['The Beach Boys'],{'pop': 1},pop,2012,0.395,1.3e-06,-7.436,0.0365,0.969,159.311
